cntyfips,idnum,state,state2,stfips,zip,region,typebldg,floor,room,basement,windoor,rep,stratum,wave,starttm,stoptm,startdt,stopdt,activity,pcterr,adjwt,dupflag,zipflag,county,stfips,st,cty,lon,lat,Uppm
69,5490,MN,MN,27,56743,2,1,1,2,N,NA, 4,1, 29,1847,2230,121987,122187,0.9,36.2,464.057234,0,0,KITTSON             ,1,AL,HOUSTON,-85.303,31.153,1.68112
71,5491,MN,MN,27,56649,2,1,0,4,Y,NA, 5,2, 26,2130,2235,121387,121587,1.7,19.4,471.366223,0,0,KOOCHICHING         ,1,AL,JACKSON,-85.999,34.779,1.98385
71,5492,MN,MN,27,56649,2,1,0,4,Y,NA, 3,2, 35,1540,700,10188,10188,1.4,16.6,433.316718,0,0,KOOCHICHING         ,1,AL,JACKSON,-85.999,34.779,1.98385
71,5493,MN,MN,27,56649,2,1,1,3,N,NA, 1,2, 30,700,700,122887,123087,2,16.4,485.435931,0,0,KOOCHICHING         ,1,AL,JACKSON,-85.999,34.779,1.98385
71,5494,MN,MN,27,56649,2,1,1,3,N,NA, 4,2,  1,1230,1230,22388,22588,1,25.2,461.274696,0,0,KOOCHICHING         ,1,AL,JACKSON,-85.999,34.779,1.98385
71,5495,MN,MN,27,56653,2,1,0,2,Y,NA, 3,2, 24,1630,1630,121687,121887,1,24.3,433.316718,0,0,KOOCHICHING         ,1,AL,JACKSON,-85.999,34.779,1.98385
71,5496,MN,MN,27,56660,2,1,1,3,N,NA, 3,2, 34,1000,1000,122287,122487,2.8,10,433.316718,0,0,KOOCHICHING         ,1,AL,JACKSON,-85.999,34.779,1.98385
71,5497,MN,MN,27,56679,2,1,1,2,N,NA, 2,2, 43,940,940,12788,12988,1.3,16.3,461.62367,0,0,KOOCHICHING         ,1,AL,JACKSON,-85.999,34.779,1.98385
73,5498,MN,MN,27,56256,5,1,1,2,Y,NA, 5,4, 31,930,930,122087,122287,11.3,3,1105.956867,0,0,LAC QUI PARLE       ,1,AL,JEFFERSON,-86.897,33.554,1.98541
73,5499,MN,MN,27,56256,5,1,0,7,Y,NA, 4,4, 42,1030,1100,21688,21888,16,3,1177.377355,0,0,LAC QUI PARLE       ,1,AL,JEFFERSON,-86.897,33.554,1.98541
75,5500,MN,MN,27,55603,1,1,1,3,N,NA, 3,1, 28,820,830,121387,121587,1.3,13.5,348.042925,0,0,LAKE                ,1,AL,LAMAR,-88.097,33.779,1.77351
75,5501,MN,MN,27,55614,1,1,0,4,Y,NA, 3,1, 30,730,730,122887,123087,1.3,21.4,348.042925,0,0,LAKE                ,1,AL,LAMAR,-88.097,33.779,1.77351
75,5502,MN,MN,27,55616,1,1,0,4,Y,NA, 1,1, 21,1800,1800,120287,121187,1.6,15.8,507.562599,0,0,LAKE                ,1,AL,LAMAR,-88.097,33.779,1.77351
75,5503,MN,MN,27,55616,1,1,0,0,Y,NA, 2,1, 24,1500,1500,121287,121487,0.9,40.7,348.042925,0,0,LAKE                ,1,AL,LAMAR,-88.097,33.779,1.77351
75,5504,MN,MN,27,55616,1,1,0,4,Y,NA, 2,1, 33,2030,2230,122687,122887,2.8,14.3,348.042925,0,0,LAKE                ,1,AL,LAMAR,-88.097,33.779,1.77351
75,5505,MN,MN,27,55616,1,1,0,2,Y,NA, 3,1, 34,1130,1430,122287,122487,0.5,0,348.042925,0,0,LAKE                ,1,AL,LAMAR,-88.097,33.779,1.77351
75,5506,MN,MN,27,55616,1,1,0,4,Y,NA, 1,1, 22,1900,1900,122787,122987,1.5,20.6,507.562599,0,0,LAKE                ,1,AL,LAMAR,-88.097,33.779,1.77351
75,5507,MN,MN,27,55616,1,1,0,4,Y,NA, 5,1, 37,1150,1620,122687,122887,7.1,7.3,348.042925,0,0,LAKE                ,1,AL,LAMAR,-88.097,33.779,1.77351
75,5508,MN,MN,27,55616,1,1,0,4,Y,NA, 4,1,  1,900,900,22488,22688,0.5,0,464.057234,0,0,LAKE                ,1,AL,LAMAR,-88.097,33.779,1.77351
77,5509,MN,MN,27,56623,2,1,0,4,Y,NA, 5,1, 31,1530,1530,10188,10188,10.1,4.5,348.042925,0,0,LAKE OF THE WOODS   ,1,AL,LAUDERDALE,-87.654,34.901,1.91972
77,5510,MN,MN,27,56623,2,1,1,4,Y,NA, 4,1, 37,800,800,10188,10188,4.3,7.3,464.057234,0,0,LAKE OF THE WOODS   ,1,AL,LAUDERDALE,-87.654,34.901,1.91972
77,5511,MN,MN,27,56623,2,1,0,1,Y,NA, 1,1, 49,1000,1000,20288,21088,3.3,10.8,507.562599,0,0,LAKE OF THE WOODS   ,1,AL,LAUDERDALE,-87.654,34.901,1.91972
77,5512,MN,MN,27,56686,2,1,1,1,N,NA, 3,1, 50,900,900,20288,20288,2.9,8.6,348.042925,0,0,LAKE OF THE WOODS   ,1,AL,LAUDERDALE,-87.654,34.901,1.91972
79,5513,MN,MN,27,56017,4,1,0,4,Y,NA, 1,3, 47,1550,1556,20288,20288,12.5,3.5,1024.442902,0,0,LE SUEUR            ,1,AL,LAWRENCE,-87.311,34.522,2.09307
79,5514,MN,MN,27,56028,4,1,1,1,Y,NA, 5,3, 26,900,900,121587,121787,4.2,12.2,893.23743,0,0,LE SUEUR            ,1,AL,LAWRENCE,-87.311,34.522,2.09307
79,5515,MN,MN,27,56069,4,1,0,2,Y,NA, 2,3, 25,850,850,121387,121687,4.5,6.3,921.864905,0,0,LE SUEUR            ,1,AL,LAWRENCE,-87.311,34.522,2.09307
79,5516,MN,MN,27,56069,4,1,0,0,Y,NA, 4,3, 26,800,800,10188,10188,3.9,8.1,990.411554,0,0,LE SUEUR            ,1,AL,LAWRENCE,-87.311,34.522,2.09307
79,5517,MN,MN,27,56069,4,1,0,4,Y,NA, 1,3, 31,1000,1600,122487,122687,3.3,19.9,1024.442902,0,0,LE SUEUR            ,1,AL,LAWRENCE,-87.311,34.522,2.09307
81,5518,MN,MN,27,56136,5,1,0,4, ,NA, 4,4, 23,1830,1900,122987,123187,17.5,6.2,1177.377355,0,0,LINCOLN             ,1,AL,LEE,-85.356,32.601,2.09977
81,5519,MN,MN,27,56136,5,1,0,2,Y,NA, 1,4, 44,1330,1330,12688,12888,10.6,4,1088.985661,0,0,LINCOLN             ,1,AL,LEE,-85.356,32.601,2.09977
81,5520,MN,MN,27,56142,5,1,0,4,Y,NA, 2,4, 27,1330,1530,121387,121587,7.9,6.5,1146.49919,0,0,LINCOLN             ,1,AL,LEE,-85.356,32.601,2.09977
81,5521,MN,MN,27,56149,5,1,1,7,Y,NA, 3,4, 40,1115,1115,11788,11988,3.5,11.6,1214.922779,0,0,LINCOLN             ,1,AL,LEE,-85.356,32.601,2.09977
83,5522,MN,MN,27,56115,5,1,0,4,Y,NA, 1,4, 23,1945,2230,21688,21888,6.5,7.4,1088.985661,0,0,LYON                ,1,AL,LIMESTONE,-86.981,34.81,2.26398
83,5523,MN,MN,27,56175,5,1,1,3,N,NA, 2,4, 29,1100,1100,121687,121887,6.9,5.1,1146.49919,0,0,LYON                ,1,AL,LIMESTONE,-86.981,34.81,2.26398
83,5524,MN,MN,27,56175,5,1,0,7,Y,NA, 4,4, 31,1100,1100,122387,122587,5.1,5.1,1177.377355,0,0,LYON                ,1,AL,LIMESTONE,-86.981,34.81,2.26398
83,5525,MN,MN,27,56258,5,1,0,4,Y,NA, 3,4, 21,1700,1700,120287,121087,12,3.9,1214.922779,0,0,LYON                ,1,AL,LIMESTONE,-86.981,34.81,2.26398
83,5526,MN,MN,27,56258,5,1,0,4,Y,NA, 2,4, 26,2000,2000,121387,121587,5.1,8.3,1146.49919,0,0,LYON                ,1,AL,LIMESTONE,-86.981,34.81,2.26398
83,5527,MN,MN,27,56258,5,1,0,2,Y,NA, 1,4,  1,1900,2100,30388,30388,8.9,5.3,1088.985661,0,0,LYON                ,1,AL,LIMESTONE,-86.981,34.81,2.26398
83,5528,MN,MN,27,56258,5,1,0,2,Y,NA, 5,4,  1,1100,1102,22588,22788,5.8,4.8,1105.956867,0,0,LYON                ,1,AL,LIMESTONE,-86.981,34.81,2.26398
83,5529,MN,MN,27,56264,5,1,0,4,Y,NA, 1,4, 28,1600,1558,121687,121887,4.6,6.2,1088.985661,0,0,LYON                ,1,AL,LIMESTONE,-86.981,34.81,2.26398
87,5530,MN,MN,27,56589,2,1,0,2,Y,NA, 5,2,  1,700,700,22888,30388,3.9,5.4,471.366223,0,0,MAHNOMEN            ,1,AL,MACON,-85.693,32.386,2.42199
89,5531,MN,MN,27,56701,2,1,1,3,N,NA, 4,4,  2,2250,2253,22588,22788,1.5,14.1,1177.377355,0,0,MARSHALL            ,1,AL,MADISON,-86.55,34.763,2.44822
89,5532,MN,MN,27,56710,2,1,0,4,Y,NA, 2,1, 47,1220,1226,12688,12888,23.8,2.2,348.042925,2,0,MARSHALL            ,1,AL,MADISON,-86.55,34.763,2.44822
89,5533,MN,MN,27,56727,2,5,1,3,N,NA, 5,1, 23,1500,1500,123087,10188,0.9,29.7,348.042925,1,0,MARSHALL            ,1,AL,MADISON,-86.55,34.763,2.44822
89,5534,MN,MN,27,56738,2,1,1,3,N,NA, 3,1,  2,1330,1330,22488,22688,1.4,15.6,348.042925,0,0,MARSHALL            ,1,AL,MADISON,-86.55,34.763,2.44822
89,5535,MN,MN,27,56738,2,1,1,3,Y,NA, 2,1,  3,1300,1315,22688,22888,1.1,16.1,348.042925,0,0,MARSHALL            ,1,AL,MADISON,-86.55,34.763,2.44822
89,5536,MN,MN,27,56757,2,1,0,2,Y,NA, 1,1, 39,1900,1945,11788,11988,2.8,12.9,507.562599,0,0,MARSHALL            ,1,AL,MADISON,-86.55,34.763,2.44822
89,5537,MN,MN,27,56757,2,1,0,4,Y,NA, 2,1,  4,1800,1515,22388,22588,48.2,1.8,348.042925,2,0,MARSHALL            ,1,AL,MADISON,-86.55,34.763,2.44822
89,5538,MN,MN,27,56762,2,1,1,3,Y,NA, 1,1, 35,1815,1815,122887,123087,0.9,30.7,507.562599,0,0,MARSHALL            ,1,AL,MADISON,-86.55,34.763,2.44822
89,5539,MN,MN,27,56762,2,1,0,4,Y,NA, 5,1, 47,800,1300,41288,41488,8.3,4.2,348.042925,0,0,MARSHALL            ,1,AL,MADISON,-86.55,34.763,2.44822
91,5540,MN,MN,27,56031,5,1,0,4,Y,NA, 4,4, 22,750,810,121787,121987,4.1,5.6,1177.377355,0,0,MARTIN              ,1,AL,MARENGO,-87.787,32.247,2.02724
91,5541,MN,MN,27,56031,5,2,1,1,Y,NA, 5,4, 33,1100,1100,122787,122987,0.5,0,1105.956867,1,0,MARTIN              ,1,AL,MARENGO,-87.787,32.247,2.02724
91,5542,MN,MN,27,56031,5,1,0,4,Y,NA, 4,4, 44,1800,1800,20288,20288,6.7,7.7,1177.377355,1,0,MARTIN              ,1,AL,MARENGO,-87.787,32.247,2.02724
91,5543,MN,MN,27,56031,5,1,0,4,Y,NA, 5,4, 47,1730,1730,20288,20288,7.5,7,1105.956867,0,0,MARTIN              ,1,AL,MARENGO,-87.787,32.247,2.02724
91,5544,MN,MN,27,56031,5,1,0,4,Y,NA, 1,4, 49,900,1000,20288,20288,9.2,3.5,1088.985661,0,0,MARTIN              ,1,AL,MARENGO,-87.787,32.247,2.02724
91,5545,MN,MN,27,56031,5,1,0,2,Y,NA, 3,4,  1,1030,1030,31788,31988,0.5,47.7,1214.922779,0,0,MARTIN              ,1,AL,MARENGO,-87.787,32.247,2.02724
91,5546,MN,MN,27,56171,5,1,0,4,Y,NA, 5,4,  3,1500,1500,30388,31188,1.5,17.3,1105.956867,0,0,MARTIN              ,1,AL,MARENGO,-87.787,32.247,2.02724
85,5547,MN,MN,27,55336,5,1,0,2,Y,NA, 4,3, 34,1630,1630,122687,122887,10.3,3.7,990.411554,0,0,MCLEOD              ,1,AL,LOWNDES,-86.651,32.153,2.49318
85,5548,MN,MN,27,55336,5,1,0,0,Y,NA, 3,3, 41,600,600,11988,12188,3.9,8.3,1071.318034,0,0,MCLEOD              ,1,AL,LOWNDES,-86.651,32.153,2.49318
85,5549,MN,MN,27,55336,5,1,0,4,Y,NA, 2,3, 44,1200,1500,12188,12388,1.8,31.1,921.864905,0,0,MCLEOD              ,1,AL,LOWNDES,-86.651,32.153,2.49318
85,5550,MN,MN,27,55336,5,1,0,4,Y,NA, 1,3, 45,1230,1230,12688,12888,9.9,6.4,1024.442902,0,0,MCLEOD              ,1,AL,LOWNDES,-86.651,32.153,2.49318
85,5551,MN,MN,27,55336,5,1,0,4,Y,NA, 5,3,  3,900,900,22488,22688,2.3,12,893.23743,0,0,MCLEOD              ,1,AL,LOWNDES,-86.651,32.153,2.49318
85,5552,MN,MN,27,55350,5,1,0,2,Y,NA, 2,3, 30,0,0,122087,122287,4.4,11,921.864905,0,0,MCLEOD              ,1,AL,LOWNDES,-86.651,32.153,2.49318
85,5553,MN,MN,27,55350,5,1,0,4,Y,NA, 5,3, 34,1630,1630,122287,122487,2.8,9.9,893.23743,0,0,MCLEOD              ,1,AL,LOWNDES,-86.651,32.153,2.49318
85,5554,MN,MN,27,55350,5,1,1,3,Y,NA, 3,3, 30,1530,1500,11088,11288,1.1,35.3,1071.318034,0,0,MCLEOD              ,1,AL,LOWNDES,-86.651,32.153,2.49318
85,5555,MN,MN,27,55350,5,1,0,4,Y,NA, 1,3, 35,1300,1300,122787,123087,1.2,18.2,1024.442902,0,0,MCLEOD              ,1,AL,LOWNDES,-86.651,32.153,2.49318
85,5556,MN,MN,27,55350,5,2,1,3,Y,NA, 3,3, 38,800,900,11488,11688,1.6,34.4,1071.318034,0,0,MCLEOD              ,1,AL,LOWNDES,-86.651,32.153,2.49318
85,5557,MN,MN,27,55350,5,1,1,3,Y,NA, 4,3, 39,1100,1100,11788,11988,25.4,2,990.411554,2,0,MCLEOD              ,1,AL,LOWNDES,-86.651,32.153,2.49318
85,5558,MN,MN,27,55350,5,1,1,3,Y,NA, 4,3, 43,1809,1700,12088,12288,0,0,990.411554,0,0,MCLEOD              ,1,AL,LOWNDES,-86.651,32.153,2.49318
85,5559,MN,MN,27,55350,5,1,0,4,Y,NA, 4,3,  1,800,815,31088,31288,10.6,3.8,990.411554,0,0,MCLEOD              ,1,AL,LOWNDES,-86.651,32.153,2.49318
93,5560,MN,MN,27,55325,5,1,0,4,Y,NA, 5,4, 49,1710,1800,20288,20288,2.3,16.3,1105.956867,0,0,MEEKER              ,1,AL,MARION,-87.887,34.136,1.77443
93,5561,MN,MN,27,55355,5,1,0,7,Y,NA, 3,4, 28,800,1104,121787,121987,3.9,6.7,1214.922779,0,0,MEEKER              ,1,AL,MARION,-87.887,34.136,1.77443
93,5562,MN,MN,27,55355,5,1,0,4,Y,NA, 2,4, 29,800,800,121987,122187,7.2,4.7,1146.49919,0,0,MEEKER              ,1,AL,MARION,-87.887,34.136,1.77443
93,5563,MN,MN,27,55355,5,0,0,0, ,NA, 4,4, 30,1100,1100,11088,11288,2.1,9.4,1177.377355,0,0,MEEKER              ,1,AL,MARION,-87.887,34.136,1.77443
93,5564,MN,MN,27,55389,5,1,0,3,Y,NA, 1,4, 38,1700,1700,12688,12888,3.2,7.9,1088.985661,0,0,MEEKER              ,1,AL,MARION,-87.887,34.136,1.77443
95,5565,MN,MN,27,55371,5,1,1,3,Y,NA, 4,4, 21,800,800,121487,121687,0.5,54.1,1177.377355,0,0,MILLE LACS          ,1,AL,MARSHALL,-86.307,34.367,1.88005
95,5566,MN,MN,27,56358,5,1,0,0,Y,NA, 2,4, 37,1700,1700,122787,122987,5.7,8.2,1146.49919,0,0,MILLE LACS          ,1,AL,MARSHALL,-86.307,34.367,1.88005
97,5567,MN,MN,27,56345,2,1,0,2,Y,NA, 1,3, 21,1415,1415,121287,121487,1.4,14.5,1024.442902,0,0,MORRISON            ,1,AL,MOBILE,-88.198,30.685,1.20665
97,5568,MN,MN,27,56345,2,1,0,4,Y,NA, 3,3, 24,1800,1805,122087,122287,2.1,18.1,1071.318034,0,0,MORRISON            ,1,AL,MOBILE,-88.198,30.685,1.20665
97,5569,MN,MN,27,56345,2,1,0,1,Y,NA, 2,3, 38,2030,2030,11288,11488,4.4,7.8,921.864905,1,0,MORRISON            ,1,AL,MOBILE,-88.198,30.685,1.20665
97,5570,MN,MN,27,56345,2,1,0,7,Y,NA, 2,3, 40,1040,1040,11988,12188,2.4,11.1,921.864905,0,0,MORRISON            ,1,AL,MOBILE,-88.198,30.685,1.20665
97,5571,MN,MN,27,56345,2,1,0,2,Y,NA, 4,3, 45,1430,1440,12688,12888,4.9,7.2,990.411554,0,0,MORRISON            ,1,AL,MOBILE,-88.198,30.685,1.20665
97,5572,MN,MN,27,56345,2,1,1,3,Y,NA, 5,3, 46,2000,2000,12688,12888,3,9.2,893.23743,0,0,MORRISON            ,1,AL,MOBILE,-88.198,30.685,1.20665
97,5573,MN,MN,27,56364,2,1,0,4,Y,NA, 3,3, 34,1630,1630,122887,123087,3,12.4,1071.318034,0,0,MORRISON            ,1,AL,MOBILE,-88.198,30.685,1.20665
97,5574,MN,MN,27,56382,2,1,0,4,Y,NA, 5,3, 47,915,915,20288,20288,2.8,8.9,893.23743,0,0,MORRISON            ,1,AL,MOBILE,-88.198,30.685,1.20665
97,5575,MN,MN,27,56466,2,1,0,1,Y,NA, 5,3, 48,1600,1800,20288,20288,3.9,12.9,893.23743,0,0,MORRISON            ,1,AL,MOBILE,-88.198,30.685,1.20665
99,5576,MN,MN,27,55909,4,1,0,4,Y,NA, 3,3, 49,1915,2030,20288,20288,10.9,4,1071.318034,0,0,MOWER               ,1,AL,MONROE,-87.366,31.57,1.61623
99,5577,MN,MN,27,55912,4,1,0,2,Y,NA, 1,3, 29,2100,2100,121687,121887,6.4,6.9,1024.442902,0,0,MOWER               ,1,AL,MONROE,-87.366,31.57,1.61623
99,5578,MN,MN,27,55912,4,1,0,4,Y,NA, 3,3, 30,1330,1500,121987,122187,2,10.9,1071.318034,0,0,MOWER               ,1,AL,MONROE,-87.366,31.57,1.61623
99,5579,MN,MN,27,55912,4,1,0,4,Y,NA, 1,3, 35,1900,1900,122887,123087,3,10.9,1024.442902,0,0,MOWER               ,1,AL,MONROE,-87.366,31.57,1.61623
99,5580,MN,MN,27,55912,4,1,0,0,Y,NA, 5,3, 42,1400,1400,11688,11888,4.5,6,893.23743,0,0,MOWER               ,1,AL,MONROE,-87.366,31.57,1.61623
99,5581,MN,MN,27,55912,4,1,0,2,Y,NA, 5,3, 50,1845,645,22188,22388,2.1,12.8,893.23743,0,0,MOWER               ,1,AL,MONROE,-87.366,31.57,1.61623
99,5582,MN,MN,27,55912,4,0,0,0, ,NA, 1,3,  4,1800,1800,22688,22888,8,4.1,1024.442902,0,0,MOWER               ,1,AL,MONROE,-87.366,31.57,1.61623
99,5583,MN,MN,27,55917,4,1,1,2,Y,NA, 2,3, 23,1130,1230,121187,121387,1.3,18.5,921.864905,0,0,MOWER               ,1,AL,MONROE,-87.366,31.57,1.61623
99,5584,MN,MN,27,55918,4,1,0,4,Y,NA, 5,3, 33,630,630,122987,123187,9.2,4.9,893.23743,0,0,MOWER               ,1,AL,MONROE,-87.366,31.57,1.61623
99,5585,MN,MN,27,55936,4,1,1,3,Y,NA, 1,3, 33,1300,1300,122287,122487,1.1,26.9,1024.442902,0,0,MOWER               ,1,AL,MONROE,-87.366,31.57,1.61623
99,5586,MN,MN,27,55936,4,1,0,4,Y,NA, 2,3,  2,900,1130,30388,31088,10.6,4,921.864905,0,0,MOWER               ,1,AL,MONROE,-87.366,31.57,1.61623
99,5587,MN,MN,27,55967,4,1,0,7,Y,NA, 5,3, 29,1625,1700,121787,122087,24,2.2,893.23743,2,0,MOWER               ,1,AL,MONROE,-87.366,31.57,1.61623
99,5588,MN,MN,27,55982,4,1,0,4,Y,NA, 2,3,  1,1030,1030,22788,22988,9.1,3.4,921.864905,0,0,MOWER               ,1,AL,MONROE,-87.366,31.57,1.61623
101,5589,MN,MN,27,56123,5,1,0,2,Y,NA, 2,4, 39,2245,2245,11688,11888,12.1,5,1146.49919,0,0,MURRAY              ,1,AL,MONTGOMERY,-86.208,32.22,2.63408
103,5590,MN,MN,27,56001,5,1,0,4,Y,NA, 3,3, 27,1250,1836,121287,121487,8.1,3.8,1071.318034,0,0,NICOLLET            ,1,AL,MORGAN,-86.854,34.453,2.12288
103,5591,MN,MN,27,56021,5,1,0,2,Y,NA, 4,4, 40,645,645,11988,12188,10.8,4.1,1177.377355,0,0,NICOLLET            ,1,AL,MORGAN,-86.854,34.453,2.12288
103,5592,MN,MN,27,56082,5,1,0,2,Y,NA, 4,4, 29,1100,1130,121787,121987,4.2,5.1,1177.377355,0,0,NICOLLET            ,1,AL,MORGAN,-86.854,34.453,2.12288
103,5593,MN,MN,27,56082,5,1,0,7,Y,NA, 2,4, 32,1400,1400,10188,10188,15.7,2.5,1146.49919,0,0,NICOLLET            ,1,AL,MORGAN,-86.854,34.453,2.12288
105,5594,MN,MN,27,56187,5,1,0,2,Y,NA, 1,4, 26,1908,2000,121587,121787,5.4,6.1,1088.985661,0,0,NOBLES              ,1,AL,PERRY,-87.294,32.639,2.25754
105,5595,MN,MN,27,56187,5,1,0,4,Y,NA, 5,4, 32,1000,1000,10188,11088,6.2,5.1,1105.956867,0,0,NOBLES              ,1,AL,PERRY,-87.294,32.639,2.25754
105,5596,MN,MN,27,56187,5,1,0,4,Y,NA, 2,4, 35,2115,2115,122887,123087,9.7,4.9,1146.49919,0,0,NOBLES              ,1,AL,PERRY,-87.294,32.639,2.25754
107,5597,MN,MN,27,56510,2,1,0,4,Y,NA, 5,3, 29,2200,2200,11288,11488,8.1,4.5,893.23743,0,0,NORMAN              ,1,AL,PICKENS,-88.089,33.281,1.9366
107,5598,MN,MN,27,56545,2,1,0,4,Y,NA, 3,3, 43,1330,1330,12588,12788,1.6,18.5,1071.318034,0,0,NORMAN              ,1,AL,PICKENS,-88.089,33.281,1.9366
107,5599,MN,MN,27,56545,2,1,1,3,Y,NA, 5,3, 46,940,940,20288,20288,1.6,12.5,893.23743,0,0,NORMAN              ,1,AL,PICKENS,-88.089,33.281,1.9366
109,5600,MN,MN,27,55901,4,1,0,4,Y,NA, 3,3, 22,1645,1645,120287,121087,6.4,5.6,1071.318034,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
109,5601,MN,MN,27,55901,4,1,0,4,Y,NA, 1,3, 34,1800,1915,122787,122987,4.4,9,1024.442902,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
109,5602,MN,MN,27,55901,4,1,0,1,Y,NA, 1,3, 35,1000,1000,22188,22388,11.2,2.8,1024.442902,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
109,5603,MN,MN,27,55901,4,1,0,0,Y,NA, 2,3, 37,1545,1515,11188,11388,10,2.9,921.864905,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
109,5604,MN,MN,27,55901,4,2,0,4,Y,NA, 3,3, 40,1500,1455,12188,12388,4.5,7,1071.318034,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
109,5605,MN,MN,27,55901,4,1,0,2,Y,NA, 5,3, 44,1600,1600,12788,12988,8,4.5,893.23743,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
109,5606,MN,MN,27,55901,4,1,0,2,Y,NA, 5,3, 45,2100,2030,12688,12888,2.3,10.8,893.23743,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
109,5607,MN,MN,27,55901,4,1,0,4,Y,NA, 4,3, 42,1830,1745,20288,20288,3.2,9.3,990.411554,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
109,5608,MN,MN,27,55901,4,1,0,4,Y,NA, 2,3, 50,1851,1846,20288,20288,5,5.5,921.864905,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
109,5609,MN,MN,27,55901,4,1,0,1,Y,NA, 3,3,  2,811,1340,30388,30388,4.1,6.3,1071.318034,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
109,5610,MN,MN,27,55902,4,1,0,2,Y,NA, 5,3, 41,1400,1415,11788,11988,1.1,16.5,893.23743,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
109,5611,MN,MN,27,55904,4,5,0,4,Y,NA, 4,3, 26,700,700,121487,121687,2,15.9,990.411554,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
109,5612,MN,MN,27,55904,4,1,1,3,Y,NA, 5,3, 34,2200,1300,122287,122587,1.1,24.1,893.23743,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
109,5613,MN,MN,27,55904,4,1,0,4,Y,NA, 5,3, 36,1330,1200,123087,10188,2.9,11.3,893.23743,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
109,5614,MN,MN,27,55904,4,1,0,4,Y,NA, 4,3, 38,1600,1600,11288,11488,2.1,14,990.411554,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
109,5615,MN,MN,27,55904,4,1,0,2,Y,NA, 5,3, 40,700,700,12088,12288,7.8,4.5,893.23743,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
109,5616,MN,MN,27,55904,4,1,0,4,Y,NA, 1,3, 41,630,633,11788,11988,3.8,6.5,1024.442902,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
109,5617,MN,MN,27,55904,4,1,0,2,Y,NA, 1,3, 43,1830,1830,12188,12388,2.5,12.2,1024.442902,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
109,5618,MN,MN,27,55904,4,1,0,4,Y,NA, 1,3, 44,2200,2200,12088,12288,2.9,10.8,1024.442902,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
109,5619,MN,MN,27,55904,4,5,1,3,N,NA, 2,3, 46,600,600,20288,21188,1.7,16.6,921.864905,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
109,5620,MN,MN,27,55929,4,1,0,1,Y,NA, 5,3, 26,2100,2100,122987,123187,2.5,10.9,893.23743,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
109,5621,MN,MN,27,55932,4,1,0,4,N,NA, 5,3, 34,700,700,122387,122587,9.4,4.1,893.23743,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
109,5622,MN,MN,27,55976,4,1,1,3,N,NA, 2,3, 24,2030,2200,121287,121487,0.6,29.1,921.864905,0,0,OLMSTED             ,1,AL,PIKE,-85.941,31.802,1.91657
111,5623,MN,MN,27,56515,2,1,0,4,Y,NA, 2,3, 29,1230,1230,122587,122887,2.7,27.4,921.864905,0,0,OTTER TAIL          ,1,AL,RANDOLPH,-85.459,33.294,2.34661
111,5624,MN,MN,27,56515,2,1,1,3,N,NA, 3,3, 35,700,700,21988,22188,1.1,49.1,1071.318034,0,0,OTTER TAIL          ,1,AL,RANDOLPH,-85.459,33.294,2.34661
111,5625,MN,MN,27,56537,2,1,1,3,Y,NA, 5,3, 30,2030,2230,21088,21288,2.1,18.7,893.23743,0,0,OTTER TAIL          ,1,AL,RANDOLPH,-85.459,33.294,2.34661
111,5626,MN,MN,27,56537,2,1,0,4,Y,NA, 5,3, 46,2100,2110,20288,20288,12,3.1,893.23743,0,0,OTTER TAIL          ,1,AL,RANDOLPH,-85.459,33.294,2.34661
111,5627,MN,MN,27,56567,2,1,1,3,N,NA, 2,3, 32,800,800,122887,123087,12.6,3.7,921.864905,0,0,OTTER TAIL          ,1,AL,RANDOLPH,-85.459,33.294,2.34661
